,tweet_id,user.username,topic,cleaned_text
14518,1.169552269899178e+18,envirostyleTT90,"['plc', 'short', 'declares', 'net']",I am going back to #royalmail @RoyalMail #postoffice you don’t get all this there. I am fuming. Hermes have tried to fine me for a small sheer shrug before saying it was over 1kg #crooks #disgusting #customerservices so off I go to open a drop and go account at the post office 💞
14519,1.176268804332163e+18,WarrenRigby94,"['plc', 'short', 'declares', 'net']","Here is a first world gripe for you.. a 1st class stamp in 2010 was 41p.. it’s now 70p. 

In 2017-2018 letters accounted for £4.15bn in revenue! #stamps #royalmail"
14520,1.1775870367710126e+18,ProjectKearsley,"['plc', 'short', 'declares', 'net']","Kit from #23andme for sample for upgrading from chip V4A to V5, finally arrived, delivered by #RoyalMail, #PostNL were initial courier from #Netherlands, took 8 #WorkingDays or #BusinessDays as 23andme &amp; PostNL call it ie 10 days from order date &amp; email notification of shipping. "
14521,1.1776315066778624e+18,MackrellLaw,"['plc', 'net', 'short', 'declares']","#RoyalMail #gigeconomy subsidiary #eCourier set to strike

 

For advice: "
14522,1.1844304337502085e+18,KWT_Policy,"['plc', 'short', 'declares', 'net']","Hi All - A Speedy response from @RoyalMail in regard to our letter about #ElasticBands #RubberBands ... 

Good that they are aware of the issue &amp; happy to investigate specific localities where there is a problem....

#Litter #RoyalMail #Reuse #PreventionFirst #Wales #Streetscene "
14523,1.1847714991919186e+18,envirostyleTT90,"['plc', 'net', 'short', 'declares']",Ignored! I trust Royal Mail to deliver a good service and have been left very upset by this and as an added insult we got a pack of 6 first class stamps sent! I won’t let this rat as we are #loyal #customers and I don’t feel the decision that has been made is fair #royalmail
14524,1.1848062889051996e+18,IIRSM,"['plc', 'short', 'declares', 'net']","#Christmas postal strike looms after #RoyalMail workers vote for action. CWU members vote 97% in favour, raising prospect of first national postal strike in decade.  #riskmanagement "
14525,1.1947128695538196e+18,Safetyconundrum,"['plc', 'short', 'declares', 'net']","#Royalmail wins bid to halt Christmas postal strikes after postal workers found to have tampered with postal ballots!

Oh the irony.

"
14526,1.195025286733189e+18,CLC_Solicitors,"['plc', 'net', 'short', 'declares']","#RoyalMail wins #HighCourt injunction to stop potential #Christmas postal #strikes
 


For advice: "
14527,1.1964011455997338e+18,iSightCornwall,"['plc', 'net', 'short', 'declares']",Thank you to our local @RoyalMail sorting office for making sure that this letter made its way to us! #RoyalMail #Truro #Cornwall @newham_truro 
14528,1.1981561623042376e+18,JillingsTonia,"['plc', 'short', 'declares', 'net']","Little puffed up Robin out in the cold!  DM for details £25     #robin #postagestamps #royalmailofficial #royalmail #robinredbreast #robins #toniajillings #birds #wintertime #road @ Norwich, Norfolk "
14529,1.2041019365696348e+18,RobertM08132082,"['plc', 'net', 'short', 'declares']","@LibDems in #NorthDevon have been sending out unsolicited mail without paying postage, but #RoyalMail notify you that you have a letter that needs paying for at £2 for a political letter. How many have had these letters in #Barnstaple #Braunton #Ilfracombe will they be refunding?"
14530,1.2156178243302769e+18,blueAFboy,"['plc', 'net', 'short', 'declares']",#Royalmail 2020 service!!!!!😡😡don’t get surprise if you receive mail that has been opened 
14531,1.2190182183686185e+18,ribster13,"['plc', 'net', 'short', 'declares']",#ripoff #royalmail. who%20called%20me%2008439033213%20%7C% 
14532,1.2197825496161034e+18,mpmeg,"['plc', 'short', 'declares', 'net']",@Otto_English Royal Mail has already issued these cunningly disguised Brexit stamps 
14534,1.220636139272446e+18,NWPPreventCrime,"['plc', 'short', 'declares', 'net']","A suspicious Male has been reported claiming to be from #RoyalMail in the #RhosOnSea area
When asked for ID he ran away. 
Anyone who is genuine will ALWAYS be happy to provide ID and wait if you wish to verify it. Be #ScamAware "
14535,1.2254864724108124e+18,mrmilesp92,"['plc', 'short', 'declares', 'net']",@Photobox @PhotoBox_Help @RoyalMail @RoyalMailHelp pretty sure the do not bend sign on my parcel means DO NOT BEND! Thanks to the #RoyalMail employee who clearly forced this through my letterbox today and who has inevitably ruined what was inside for bending it 
14536,1.2257670004729856e+18,nonsinthetik,"['plc', 'short', 'declares', 'net']",@RoyalMail @RoyalMailHelp After submitting a complaint form &amp; proving evidence how on earth do you think that this @starwars print has not been damaged by the postman bending the corner on a ⛔️DO NOT BEND⛔️ hardback envelope and forcing into the letterbox??? #RoyalMail #StarWars 
14537,1.2296902067537838e+18,TheRealNickJury,"['plc', 'short', 'declares', 'net']","Should anyone feel compelled to buy me a birthday present, and there's plenty of time until March 17, the #RoyalMail #JamesBond stamp collection will make a suitable gift. "
14538,1.235237953645011e+18,Customer_View,"['plc', 'short', 'declares', 'net']","@RoyalMailHelp It’s not inconvenient. BOTH options show IDENTICAL sizes and weight range and the same service - #royalmail 2nd Class.

If I were to send a 4kg parcel using the £5 option it will still be the correct fee according to your website."
14539,1.2386935612369674e+18,SteveGhostwords,"['plc', 'short', 'declares', 'net']","@WrightRachael @tvlicensingblog @tvlr They cleverly avoid using a #RoyalMail tradename or logo, just the basic design.

It is definitely illegal to send letters to people registered with #MailPreference trying to sell them a service you’ve told them you don’t want, but #TVLicensing seems to think it’s above that law."
14540,1.2403508691342172e+18,toriious,"['plc', 'short', 'declares', 'net']",It’s 18:50 I just got my letters delivered. Hmmm #highwycombe #covid19UK #royalmail
14541,1.243685968818905e+18,shellrodd1922,"['plc', 'net', 'short', 'declares']",Appreciating as much as we can #COVID19 #royalmail 
14542,1.2479669736460288e+18,AlanOrgan,"['plc', 'short', 'declares', 'net']",Pay #royalmail  extra for an item sent abroad to be tracked. Go to their website and type in the special tracking number and look at the amazing info given!  Isn't technology amazing! 
14544,1.2508553159286866e+18,NigelMiam,"['plc', 'short', 'declares', 'net']",At last getting Royal Mail to sort the delivery of this vital kit. #COVID19 #royalmail
14545,1.2536851271101071e+18,__Intersoft_,"['plc', 'short', 'declares', 'net']","Shipping with just #RoyalMail &amp; need another carrier? Our award winning multi-carrier solution enables fast on-boarding of your chosen carrier all through one #API integration  

#shipping #ecommerce #international #domestic #tracking #returns "
14546,1.273619667337261e+18,PeteMoring,"['plc', 'short', 'declares', 'net']","I was thinking MORE along the lines of #RoyalMail making it a general #MEMO! to ALL #Posties to be #RESPECTFUL to their Customers rather than ME making a claim? - 
But then THAT would involve RoyalMail taking some sort of responsibility I suppose. 
Like the #PostMaster Scandal?"
14547,1.2751548066934006e+18,_justemma__,"['plc', 'net', 'short', 'declares']",I have just sent the most Karen complaint I've ever written! #RoyalMail #Shoddy #CovidHomeTest
14548,1.2762573587511747e+18,Thats_Sew_Becky,"['plc', 'net', 'short', 'declares']","@RoyalMailHelp can I just ask. Are any of your tracked and signed deliveries being made at 10:30pm on a Sunday? Because I’m pretty sure the parcel I’ve sent has been nicked and I’m not happy at all!
#stolenpost #postoffice #badservice #stolen #help #royalmail #badservice"
14549,1.2785663272009482e+18,DC_CyberProtect,"['plc', 'net', 'short', 'declares']","📦 Attackers send fake texts – a notification of a held package or missed delivery – luring targets into clicking on malicious links

❌ Never click links or download #apps directly from a text message

#Phishing #Malware #CyberSecurity #RoyalMail #Android
"
14550,1.2786694645449155e+18,QuinTheWarning,"['plc', 'short', 'declares', 'net']","#lockdown #FirstWorldProblems 
When #royalmail delivers a day early but shoves a 'you weren't home' leaflet through the door because YOU stepped into the kitchen for less than 120 seconds to get the phone and THEY couldn't find the BELL.

Next delivery slot: TWO days time."
14552,1.2946785580072755e+18,ssbib85,"['plc', 'net', 'short', 'declares']",@RoyalMailHelp why are some areas still getting 6 deliveries a week and I’m only getting 1? Wouldn’t it be a smart move to redistribute post workers so everyone gets 3 deliveries a week? You’re an essential service and need to sort your act out. #postservice #royalmail #poor
14553,1.2952769521657242e+18,VantageLocalMag,"['plc', 'short', 'declares', 'net']","Enjoyed a refreshing Wild Strawberry cider this weekend after picking up a mixed crate of local ales, lagers and ciders from @GardenCiderCo - that counts as 2 of my 5-a-day, right?🍓🍏 
 #stayloyaltolocal #vantagepointmag #cider  #royalmail #chiddingfold #godalming #surrey "
14554,1.2986350496849183e+18,davegowland,"['plc', 'net', 'short', 'declares']",Dear @RoyalMail &amp; @RoyalMailHelp. I do appreciate the work you do especially during the COVID-19 pandemic. Would it be good idea to put temporary opening time stickers on the ‘Something for you’ card? People turning up and finding it’s closed? #royalmail #royalmailsouthend 
14555,1.3101422552362516e+18,UPU_UN,"['plc', 'net', 'short', 'declares']",#RoyalMail launches new daily collection service from customers’ doors. @RoyalMail has launched a #parcel pick-up service – Parcel Collect – in certain postcode areas of West #England as part of a phased roll-out of the service  @PostEurop @PostalHubPod 
14556,1.314121436907307e+18,trainlogger,"['plc', 'net', 'short', 'declares']","Daily Shunter - 08739.
Crewe IEMD Open Day on 3rd May 1997.

#dailyShunter #ukrailways #trains #class08 #brblue #royalmail #trainlogger  "
14557,1.3215617523336192e+18,amandabeeart,"['plc', 'short', 'declares', 'net']","Thanks a lot @PostOffice for 'delivering' my parcel behind my bin in the rain rather than taking it back to the depot or leaving with a neighbour. New book ruined. Never had a reason to complain before but this is pretty shoddy. 
#royalmail #notimpressed #postoffice #somerset "
14559,1.32357106045807e+18,TravelsPostcard,"['plc', 'short', 'declares', 'net']",@cazajuguetes But the ‘Europe 20g’ stamp is issued by #RoyalMail and is processed in the UK postal system
14560,1.3247085226726892e+18,NadiaFlint2,"['plc', 'short', 'declares', 'net']","This was a console and charger. @RoyalMail staff. Opened box, stole the console and then just sent the charger. #royalmail #royalmailtheft @RoyalMail teach your staff not to steal others items. Jeez these staff come to your door too. Hope they not casing the joint who's in out"
14562,1.3266283316477993e+18,frannyannew,"['plc', 'net', 'short', 'declares']",@RoyalMail @RoyalMailHelp you have got to get your act together in Benfleet Essex. None of us have had mail for weeks now. You also need to open the sorting office longer than two hours a day so we can collect. Waiting on some important letters 😡😡#badcustomerservice #royalmail
14563,1.3350004490705347e+18,tonyd21a,"['plc', 'net', 'short', 'declares']",@YodelOnline Unsecured load in the vehicle &amp;uninsured to undertake courier work. The police will have a field day🤦‍♂️ #RoyalMail
14564,1.3360253123799982e+18,JamesVentham,"['plc', 'net', 'short', 'declares']",@Reginafelange99 @curryspcworld @RoyalMail @RoyalMailHelp Genuinely I think it’s the @RoyalMail if you type in to the search bar on Twitter Royal Mail tracking issues it lights up like a Christmas tree. #royalfail #royalmail
14565,1.3365897485052846e+18,RoyalMailHelp,"['plc', 'short', 'declares', 'net']","@flowerchucker We're doing what we can to get all items to customers ASAP.  The delivery aim for 1st Class items is next working day and for 2nd Class it's 2-3 working days, but this is not guaranteed. We'll consider an item missing if it hasn't arrived 10 days after the due delivery date. ^RM"
14566,1.3381953743900426e+18,GD3YEO,"['plc', 'short', 'declares', 'net']",Haha !  TV advert for #royalmail for pickup of parcels to add to the backlog they already can't cope with :-(
14567,1.3411066168847196e+18,Kidfromsouthie,"['plc', 'short', 'declares', 'net']","@DailyMirror I ordered something from Macys in New York weeks ago, the transatlantic section of the journey was swift. My parcel has been stuck at #jubileeMC for 14 days now. All the while Amazon,Ups,DPU,FedEx and even hermes deliver swiftly. #royalmail @RoyalMailHelp"
14568,1.3442437627137802e+18,Fuzzzbucket,"['plc', 'net', 'short', 'declares']","@PostOffice @RoyalMailHelp Right, stop mucking us about. This has been going on for days now. Why are your branches still not accepting parcels to the EU and US? The lack of information is unacceptable. #postoffice #royalmail"
14569,1.3444094144517366e+18,Krusheasy,"['plc', 'net', 'short', 'declares']","May the #philately be with you

#StarWars
#RoyalMail "
14570,1.3455184537598812e+18,Southern_Softy,"['plc', 'net', 'short', 'declares']",@masato_jones @RoyalMail Its absolutely outrageous. #Greed #RoyalMail Rip Off. Has your wage doubled in 10 years. The Price of a Postage Stamp has!
14571,1.3460804339818414e+18,Minghowriter,"['plc', 'short', 'declares', 'net']","@kirshtee @RoyalMailHelp Here too: 1 small delivery of letter post, sent 10-17 Dec, nothing else, incl 48-hour package ordered for Xmas. No indication when issue will be resolved. Yes, difficult times, but why can't staff be deployed from neighbouring postcodes?  #RoyalMail"
14572,1.347610986036007e+18,JBarcynski,"['plc', 'short', 'declares', 'net']","@hermesparcels 
Please don't expect too much of your delivery drivers. I've just had a delivery and the driver looked exhausted, cold, sad - couldn't even look me in the eye. It's snowy &amp; dangerous in Leeds today. #keyworker #hermes #dpd #royalmail #amazon #dhl #parcelforce #ups"
14573,1.3518736379309834e+18,christinamac,"['plc', 'short', 'declares', 'net']",@RoyalMail @RoyalMailHelp i received a lovely get well pressie from a very small business only to find it’d been opened and stolen. Who can I complain to? #royalmail
14575,1.358082808795652e+18,KarlCrossley,"['plc', 'net', 'short', 'declares']","@RoyalMailHelp Oh dear it’s happened again, if your postperson or someone within the sorting office needs help there are many organisations out there that can #openpost #royalmail #POSTRS "
14576,1.3598120805688402e+18,BegbiesTrnGroup,"['plc', 'short', 'declares', 'net']","Covid-19 restrictions prompted a surge in demand, leading to #RoyalMail retaining around 10,000 of the 33,000 flexible workers employed for the festive season. "
14577,1.360596041486205e+18,RudyvanEtten,"['plc', 'short', 'declares', 'net']",So the book I ordered from #amazonNL should of arrived  yesterday. From reading experiences about the #royalmail I think it might stay stuck in customs for a month. #brexit
14578,1.3624481891404022e+18,G7FBD,"['plc', 'net', 'short', 'declares']",".your job and delivered to me.  #toolazy to check right road! Normal #royalmail  do not have this problem. No way to #complain as option remove from your menu list. @BBCWatchdog. Other companies are #managing covid staff situations, so why not Parcel Farce? You charge enough!"
14579,1.3661645650258289e+18,EmmaEEA_,"['plc', 'net', 'short', 'declares']",Been sent this claiming they are @RoyalMail the site even looks very legit but it is fake. Don't open it if anyone gets this message. #ebay #royalmail #scam @RoyalMail @RoyalMailHelp 
14580,1.3672438456630272e+18,SimplySeedZ,"['plc', 'net', 'short', 'declares']","If you receive a text message like this, please don’t click, it’s a scam. #scam #Scammers #royalmail The link looks secure with  prefix &amp; padlock symbol. It isn’t. "
14581,1.3701176095013765e+18,Drewmonts2019,"['plc', 'short', 'declares', 'net']","Need to get some more stickers printed so thought we’d add one to say thanks to the posties! 😁🐝♥️🌈
.
.
.
#thanks #royalmail #postielife #keyworkers #drewmonts #sticker #design #elsiedrew "
14585,1.386426962101424e+18,andrewgphoto,"['plc', 'short', 'declares', 'net']",Sunset Freight.....a Royal Mail freight train passing through Winwick Junction in Warrington at Sunset. #warrington #freight #train #railwayphotography #royalmail #olympus #longexposure @StormHour @StHelensUnltd @OlympusUK 
14586,1.3874062458759168e+18,__Intersoft_,"['plc', 'short', 'declares', 'net']","Shipping orders directly from your website and need to simplify your #carrier integrations?

@BiscuiteersLtd have grown 902% in their #shipping volumes since switching to Intersoft's award-winning &amp; powerful #delivery management software 🚀

 

#RoyalMail "
14588,1.4080022468189102e+18,glynbilly,"['plc', 'short', 'declares', 'net']","Pleasent surprise this morning when I’ve come to empty one of the post box’s . Rather than finding empty crisp packets and chippy wrappers inside, this as been placed on top #nhs #royalmail #oldham @CWUnews "
14589,1.412661227617239e+18,PeteMoring,"['plc', 'short', 'declares', 'net']","#SHAMEFUL!👹
.
I am an #OAP and have to come down a flight of stairs when the #Postie knocks the door.
DO THEY REALISE Just what an EFFORT it is to then get your mail FROM RoyalMail?
#RoyalMail postie brags about waiting 2 SECONDS?? 🤨😠
.  via @MailOnline"
14590,1.412662047670739e+18,PeteMoring,"['plc', 'short', 'declares', 'net']","If EVER a Person needs a #WakeUp Call, it's THIS Selfish B**CH!!
.
#RoyalMail #Postie 'actually' #brags about waiting JUST 2 SECONDS for people to answer their door (Or face the #MISERY that IS Royal Mail #CustomerService 🤨😠👹
.
#SHAME!
  via @MailOnline"
14594,1.4261593722715628e+18,DavidDBennett,"['plc', 'short', 'declares', 'net']",@RoyalMailHelp @RoyalMail #RoyalMail Just been to local sorting office coz they had item that needed addition postage. Already agreed with sender that RM should return as not paying addition fees. RM refused to allow me to advise them of return address or put return address on it
14595,1.4301383500868608e+18,coops_mo,"['plc', 'short', 'declares', 'net']","@RoyalMail @RoyalMailHelp I’ve just received this card which had been opened along the side, obviously looking for money inside! No note to say it had been opened, very disappointed. I expect better from you. Glad my two young nieces hadn’t sent me any money! #royalmail "
14596,1.4309770030296637e+18,gestaltz,"['plc', 'short', 'declares', 'net']",#royalmail really is a travesty and not a patch on the royal mail i grew up with. So much for privatisation…
14597,1.4349456817231135e+18,nickgatesheadfc,"['plc', 'net', 'short', 'declares']",@click_and_drop This is still not sorted out! It's now 19:23 - no access to Click &amp; Drop here at all. Just loading. I guess you people have all gone home at 17:00 today and decided to pat yourselves on the back for a job well done. #royalmail #incompetent #clowns
14598,1.4363102211404718e+18,A145D41R,"['plc', 'short', 'declares', 'net']",@BitcoinMagazine Postman Pat is going to the moon #RoyalMail #Bitcoin 
14599,1.43823423195682e+18,vicksytoria1,"['plc', 'short', 'declares', 'net']",@RoyalMailHelp still no post on our road.. 5 letters received in 2 weeks.. and no-one seems to care! #altrincham #royalmail @altrinchamtoday can you help?!
14600,1.444022686292775e+18,quivad_com,"['plc', 'short', 'declares', 'net']",GLG PARTNERS LP declares that on September 30 it increased its net short position on ROYAL MAIL PLC from 0.31% to 0.52%  #RoyalMail
14601,1.4490396311362683e+18,alexiakhadime,"['plc', 'short', 'declares', 'net']",@RoyalMailHelp Theres clearly a problem with your service I create a return label &amp; it also sends a QR code but when you get the email with the info it doesn’t show the QR code it’s been happening for so long now it’s frustrating it hasn’t been fixed #fixit #royalmail #QRcode 
14602,1.4509081095688724e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MARSHALL WACE LLP declares that on October 19 it reduced its net short position on ROYAL MAIL PLC from 0.6% to 0.59%  #RoyalMail
14604,1.45380720781704e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MARSHALL WACE LLP declares that on October 27 it reduced its net short position on ROYAL MAIL PLC from 0.59% to 0.48%  #RoyalMail
14605,1.4540903227667046e+18,WatcherStock,"['plc', 'short', 'declares', 'net']",Time for action in Benelux B2C parcel delivery leader #PostNL with EV/EBITDA21E of ~4.8x and implied 10.5% dividend return according to its own CFO. Who will take this bride? #UPS OR #RoyalMail OR Kretinsky/VESA? 
14607,1.4740819177881682e+18,WembleyCrime,"['plc', 'short', 'declares', 'net']","How to spot if you might be a #victim of #RoyalMail #delivery #scam as #fake #parcel #texts set to #soar this #Christmas.
Over a #million #scamtexts are expected to be #sent across the #country this week.

"
14608,1.480218055384916e+18,Garmobile,"['plc', 'net', 'short', 'declares']",@RoyalMailHelp  This I am not a happy customer 
14609,1.480986418033873e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MARSHALL WACE LLP declares that on January 10 it increased its net short position on ROYAL MAIL PLC from 0.48% to 0.5%  #RoyalMail
14610,1.4813201486026588e+18,VegEtcPlc,"['plc', 'net', 'short', 'declares']",@RoyalMail The #RoyalMail Postman/woman has decided not to deliver my parcels this year&amp;it’s now escalated to today’s incident where they didn’t deliver a Government MacBookPro but faked my signature. I want to make a formal complaint. I am not going to the Depo for the umpteenth time 
14611,1.483160736285311e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MARSHALL WACE LLP declares that on January 14 it increased its net short position on ROYAL MAIL PLC from 0.5% to 0.6%  #RoyalMail
14612,1.4841535976423834e+18,WorldofConlon,"['plc', 'short', 'declares', 'net']","Compliments &amp; appreciation to @RoyalMail for service. Parcel, with tracking, posted 18.01.22 by #CherrytreeClothing (LL15 1NJ) &amp; recieved by us (HP2…) 19.01. Tracking code offered update online information on deliver. 3-hr estimate of deliver time-slot met. #royalmail #tracking"
14614,1.486085245657043e+18,MrJackMcLaren,"['plc', 'net', 'short', 'declares']",Tough times for Pat Clifton and his Black and White Cat named Jess. 😔 #PostmanPat #RoyalMail #GMB
14615,1.4863581355268014e+18,ChrisMurphy201,"['plc', 'net', 'short', 'declares']","Regular #RoyalMail post is universal service. So, perhaps #LiarJohnson's used to sending all his mail by expedited non-RM courier services at British #taxpayers expense - *those* services do tend to cost extra for NI, #ScottishHighlands + ""islands"". Any comment @the_tpa?"
14616,1.4871469393218888e+18,quivad_com,"['plc', 'short', 'declares', 'net']",WORLDQUANT LLC declares that on January 27 it increased its net short position on ROYAL MAIL PLC from 0.46% to 0.5%  #RoyalMail
14617,1.488076875008254e+18,BaileyNigel,"['plc', 'net', 'short', 'declares']","@RoyalMailHelp I've wasted enough time a money with you lot without going through an appeal that is held in house and you just a can around before letting  me know you decision stands.
Covering up your bad performance at your customers expense. #royalmail"
14618,1.4889589907552788e+18,quivad_com,"['plc', 'short', 'declares', 'net']",WORLDQUANT LLC declares that on February 01 it reduced its net short position on ROYAL MAIL PLC from 0.5% to 0.49%  #RoyalMail
14619,1.4892798054052536e+18,ParcelPostExpo,"['plc', 'net', 'short', 'declares']","ROYAL MAIL SHAKE-UP STAMPS: @RoyalMail has announced that it is adding unique barcodes to all its ‘definitive stamps’ following a successful national trial - click here to learn more:  #ParcelPostEXPO

#royalmail #posts #stamp #stamps #innovation "
14620,1.48932123788936e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MARSHALL WACE LLP declares that on February 02 it increased its net short position on ROYAL MAIL PLC from 0.81% to 0.91%  #RoyalMail
14621,1.4914956016194888e+18,quivad_com,"['plc', 'short', 'declares', 'net']",WORLDQUANT LLC declares that on February 08 it increased its net short position on ROYAL MAIL PLC from 0.49% to 0.52%  #RoyalMail
14622,1.4936699816194335e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MILLENNIUM CAPITAL PARTNERS LLP declares that on February 14 it reduced its net short position on ROYAL MAIL PLC from 0.51% to 0.49%  #RoyalMail
14623,1.4940323462110454e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MILLENNIUM CAPITAL PARTNERS LLP declares that on February 15 it increased its net short position on ROYAL MAIL PLC from 0.49% to 0.54%  #RoyalMail
14624,1.4943946481603174e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MILLENNIUM CAPITAL PARTNERS LLP declares that on February 16 it reduced its net short position on ROYAL MAIL PLC from 0.54% to 0.48%  #RoyalMail
14625,1.4947569527061094e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MILLENNIUM CAPITAL PARTNERS LLP declares that on February 17 it increased its net short position on ROYAL MAIL PLC from 0.48% to 0.5%  #RoyalMail
14626,1.4947569425181327e+18,quivad_com,"['plc', 'net', 'short', 'declares']",CITADEL ADVISORS LLC declares a net short position of 0.53% on February 17 on ROYAL MAIL PLC  #RoyalMail
14627,1.4957291336656323e+18,SarahFr90396701,"['plc', 'short', 'declares', 'net']",#hermes please can you train your drivers on pushing doorbells please! #royalmail thank you for picking it up after finding it blown down the road and delivering it @hmunitedkingdom  you may want to look for an alternative courier. Royal mail or @DPDgroup are amazing 
14628,1.4961418633041838e+18,KeithPenelope3,"['plc', 'short', 'declares', 'net']","@RoyalMail withholding mail in Kent again - presumably on the excuse of Storm Eunice /COVID. I’ve warned them before I’ll report this to the police. Storing mail &amp; delivering when you fancy it- once a week if we’re lucky- isn’t on, remove the word ‘Royal’ #royalmail"
14630,1.4965689362127094e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MILLENNIUM CAPITAL PARTNERS LLP declares that on February 22 it reduced its net short position on ROYAL MAIL PLC from 0.5% to 0.49%  #RoyalMail
14631,1.4969315531962696e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MILLENNIUM CAPITAL PARTNERS LLP declares that on February 23 it increased its net short position on ROYAL MAIL PLC from 0.49% to 0.52%  #RoyalMail
14632,1.4972938982925476e+18,quivad_com,"['plc', 'short', 'declares', 'net']",WORLDQUANT LLC declares that on February 24 it reduced its net short position on ROYAL MAIL PLC from 0.52% to 0.49%  #RoyalMail
14633,1.4972939367795384e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MILLENNIUM CAPITAL PARTNERS LLP declares that on February 24 it reduced its net short position on ROYAL MAIL PLC from 0.52% to 0.49%  #RoyalMail
14634,1.4983809899739095e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MARSHALL WACE LLP declares that on February 25 it increased its net short position on ROYAL MAIL PLC from 0.91% to 1%  #RoyalMail
14635,1.4998305518759322e+18,quivad_com,"['plc', 'short', 'declares', 'net']",WORLDQUANT LLC declares that on March 03 it increased its net short position on ROYAL MAIL PLC from 0.49% to 0.5%  #RoyalMail
14636,1.5009178720251208e+18,quivad_com,"['plc', 'short', 'declares', 'net']",WORLDQUANT LLC declares that on March 04 it reduced its net short position on ROYAL MAIL PLC from 0.5% to 0.47%  #RoyalMail
14637,1.5074409261882614e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MILLENNIUM CAPITAL PARTNERS LLP declares that on March 24 it increased its net short position on ROYAL MAIL PLC from 0.49% to 0.54%  #RoyalMail
14638,1.507652572114563e+18,vpharm,"['plc', 'short', 'declares', 'net']",#royalmail how come you are allowed to raise stamp prices when you cant deliver on time?
14640,1.5096150907056988e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MILLENNIUM CAPITAL PARTNERS LLP declares that on March 30 it reduced its net short position on ROYAL MAIL PLC from 0.54% to 0.48%  #RoyalMail
14641,1.511064779863036e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MILLENNIUM CAPITAL PARTNERS LLP declares that on April 01 it increased its net short position on ROYAL MAIL PLC from 0.48% to 0.5%  #RoyalMail
14642,1.5114271853405553e+18,quivad_com,"['plc', 'short', 'declares', 'net']",CITADEL ADVISORS LLC declares that on April 04 it increased its net short position on ROYAL MAIL PLC from 0.52% to 0.62%  #RoyalMail
14643,1.5121518503631094e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MILLENNIUM CAPITAL PARTNERS LLP declares that on April 06 it reduced its net short position on ROYAL MAIL PLC from 0.5% to 0.37%  #RoyalMail
14644,1.5120251392270172e+18,si1881,"['plc', 'short', 'declares', 'net']",Really wonder what's happening with @RoyalMailHelp at the moment. One item sent 5th March 2nd class arrived 1st April and now waiting on three items sent Fri/Mon this week first and no sign (delivery been today)... Surely even 2nd class should be here after 4 days. #royalmail
14646,1.5192861593729516e+18,JackBarrowUK,"['plc', 'short', 'declares', 'net']","@RoyalMailHelp I don't really want to cost #RoyalMail any money as, you might be surprised, I have rather a soft spot for Royal Mail. I just want to know that you can deliver my 1st class post. I could have walked from Colchester to Hemel and back several times before you delivered my documents"
14648,1.5241105000946975e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MILLENNIUM CAPITAL PARTNERS LLP declares that on May 09 it increased its net short position on ROYAL MAIL PLC from 0.37% to 0.51%  #RoyalMail
14649,1.523910962943873e+18,Jockfirth,"['plc', 'net', 'short', 'declares']","#Royalmail #whatservice #pointless some of us work for a living! If you won’t deliver anything and you only open during work hours, what service? Pointless!! "
14651,1.5244729264891658e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MILLENNIUM CAPITAL PARTNERS LLP declares that on May 10 it reduced its net short position on ROYAL MAIL PLC from 0.51% to 0.34%  #RoyalMail
14653,1.527734455594627e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MARSHALL WACE LLP declares that on May 19 it increased its net short position on ROYAL MAIL PLC from 0.99% to 1.12%  #RoyalMail
14654,1.5295464456695153e+18,quivad_com,"['plc', 'short', 'declares', 'net']",GLG PARTNERS LP declares that on May 24 it reduced its net short position on ROYAL MAIL PLC from 0.52% to 0.46%  #RoyalMail
14655,1.5346197348173496e+18,quivad_com,"['plc', 'short', 'declares', 'net']",CITADEL ADVISORS LLC declares that on June 07 it reduced its net short position on ROYAL MAIL PLC from 0.69% to 0.59%  #RoyalMail
14656,1.535344525924868e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MARSHALL WACE LLP declares that on June 09 it reduced its net short position on ROYAL MAIL PLC from 1.16% to 1.06%  #RoyalMail
14657,1.5367941685040906e+18,quivad_com,"['plc', 'net', 'short', 'declares']",MARSHALL WACE LLP declares that on June 13 it reduced its net short position on ROYAL MAIL PLC from 1.06% to 0.97%  #RoyalMail
